CountryId,Target1,Target2,Target3,Target4,Target5,Target6,Target7,Target8,Target9,Target10,Target11,Target12,Target13,Target14,Target15,Target16,Target18,Target19,Target20,Target21,Population2012,IsLDC2014,std_Target1,std_Target2,std_Target3,std_Target4,std_Target5,std_Target6,std_Target7,std_Target8,std_Target9,std_Target10,std_Target11,std_Target12,std_Target13,std_Target14,std_Target15,std_Target16,std_Target18,std_Target19,std_Target20,std_Target21,std_Population2012,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,IsLDC2014_pred
328,36.6625,6.05,79.87384615,36.26791667,55.16666667,213.5714286,68.32590909,751.5866667,221.8544444,91.4,54.445,1604.459821,984.1227083,68.27333333,482.12,26.45625,145352.35,45.4,86.434,5253.304286,795369,0,-0.22145221,-0.282219836,-0.221432586,-0.417775594,0.300086775,-0.006989182,-0.310554016,0.770808022,-0.214619323,0.510227731,-0.548823528,-6.28E-11,-9.55E-12,0.076119025,0.507853839,-0.126946343,-0.273563901,0.416590475,2.536658671,-0.25546937,-0.233813111,-0.133688282,-0.882394843,0.571023096,1.836607006,0.004285083,-0.041881427,0.126966245
332,42.69,18.45,47.67769231,39.505,64.16666667,436.1428571,4450.039259,195.9333333,280.1155556,41.76666667,2272.545,1604.459821,984.1227083,124.7240909,326.1533333,25.775,1362077.698,34.76666667,68.99333333,27.48212903,10173775,1,-0.198012179,1.563128979,-2.669660038,-0.391183819,0.840985914,0.897273707,0.031195806,-0.263482672,-0.21399044,-2.18870011,-0.241372259,-6.28E-11,-9.55E-12,0.0761205,0.128632419,-0.187485566,-0.226130453,-0.331651187,1.387189177,-0.288462944,-0.159086825,2.684290191,-0.483808132,0.052896848,0.439317743,-0.454991755,-0.649421359,0.539734605
340,33.21714286,5.475,80.36307692,59.7525,43.36666667,150.3,251.5745,64.32588235,963.5233333,86.56666667,628.65,1604.459821,984.1227083,97.65,1016.433333,27.9755,1651558.806,45.15555556,43.704,7622.757143,7935846,0,-0.234850681,-0.367790446,-0.184230994,-0.224856012,-0.409092096,-0.264048254,-0.296261622,-0.508456208,-0.206613584,0.247403999,-0.469232862,-6.28E-11,-9.55E-12,0.076119793,1.806997207,0.008061678,-0.214845173,0.399389517,-0.279565755,-0.240509672,-0.17691844,-0.2902251,-0.656916308,0.285184879,0.379397625,0.305010423,0.085631622,0.169873516
344,7.53,7.946403509,98.12666667,13.1675,50.17353434,215.2917163,63.3,68.14615385,10080.62,82.01690252,4013.919531,1604.459821,984.1227083,53.22,273.2492287,17.16368421,4361443.986,52.225,47.94579429,143.6857143,7148493,0,-0.334744076,2.80E-11,1.166529979,-0.60753935,7.45E-11,9.66E-11,-0.31094601,-0.501345171,-0.10820162,2.09E-10,-1.42E-11,-6.28E-11,-9.55E-12,0.076118631,6.83E-11,-0.952729404,-0.109201614,0.896849033,-1.42E-10,-0.287729285,-0.183191997,-1.07377596,-0.332953558,0.033747066,0.231158813,-0.108199989,0.072089191,0.064301624
348,32.878,5,90.47230769,149.0679167,36.76666667,29.05714286,46.75,30.26384615,7895.5625,99.06666667,4013.919531,1604.459821,984.1227083,-2912378.87,10.11,18.03,2947593.698,32.26666667,47.94579429,6007.585714,9976195,0,-0.236169556,-0.438479212,0.584484935,0.508846292,-0.805751464,-0.756633565,-0.31223682,-0.571859134,-0.131787615,0.927120547,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,-0.639803581,-0.875744325,-0.164319882,-0.507570073,-1.42E-10,-0.250707164,-0.160661125,-1.923490165,0.036795517,-0.311148029,-0.444022321,0.006330606,-0.384582806,-0.025934665
352,76.14,5,97.58888889,36.99666667,31.56666667,5.833333333,4050.065155,30.10307692,474.8741667,99.58333333,4013.919531,12.945,23.89,58.97,273.2492287,22.27315789,108368.546,7.1,47.94579429,6064.742857,325867,0,-0.067930212,-0.438479212,1.125636823,-0.411789108,-1.118270966,-0.850987226,-2.38E-11,-0.572158389,-0.211888172,0.955215497,-1.42E-11,-1.949386329,-1.531958091,0.076118782,6.83E-11,-0.498676464,-0.275005696,-2.278486859,-1.42E-10,-0.250346298,-0.23755406,-1.86417215,-1.012398568,-2.390722152,-0.484555055,0.361278092,-0.879487461,-0.031206606
356,17.46714286,67.675,75.62692308,230.18,56.03333333,302.0285714,16657.9687,251.1941176,230614.0433,69.08333333,49236.48,1604.459821,984.1227083,75.94,3.05,32.357,194201775.3,30.74444444,47.94579429,48490.81143,1236686732,0,-0.296100038,8.888717318,-0.544372826,1.175160403,0.352173359,0.352394374,0.983347939,-0.160620489,2.272285092,-0.70329288,6.268307824,-6.28E-11,-9.55E-12,0.076119225,-0.656969449,0.397423299,7.291631577,-0.614685129,-1.42E-10,0.017513493,9.613656786,4.29280468,13.12774798,-5.777118533,-0.355994022,-1.388922758,-1.137067671,0.348548762
360,823.5671429,12.825,88.16153846,238.2729167,45.93333333,255.1857143,5151.361667,423.5011111,62723.55556,73.61666667,14616.79,1604.459821,984.1227083,80.01,4.71,30.582,69727542.41,35.96666667,21.792,163702.8171,246864191,0,2.838700375,0.726025182,0.408771752,1.241641553,-0.254835675,0.16208128,0.085895141,0.160110998,0.460037909,-0.456782345,1.46966592,-6.28E-11,-9.55E-12,0.076119332,-0.652933282,0.239688076,2.439064012,-0.247210122,-1.723729331,0.744912115,1.726840867,0.820523812,3.356635812,-1.259853109,-1.735837273,1.39261817,2.115643269,0.293834433
364,1828.09,3.475,91.41230769,122.2116667,43.06666667,50.3,1243.901627,44.429375,65246.75,91.85,4013.919531,1604.459821,984.1227083,96.42,0.36,23.424,19895944.42,40.55333333,12.374,34375.29,76424443,0,6.745137127,-0.665427352,0.655963466,0.288229368,-0.427122067,-0.670328115,-0.218865501,-0.54549148,0.48727383,0.534697526,-1.42E-11,-6.28E-11,-9.55E-12,0.07611976,-0.663509985,-0.396406979,0.496403347,0.075542394,-2.344445494,-0.071605786,0.368792468,-0.856202174,0.685550115,-0.437343149,-3.202896464,3.481411202,5.157930211,0.232883146
368,154.4228571,10.775,66.83153846,141.56875,41.66666667,76.57142857,24.81142857,43.21,14881.88111,84.38333333,5714.975,1604.459821,984.1227083,99.97,273.2492287,22.37,6989562.362,33.27777778,47.94579429,476.1071429,32778030,0,0.236499925,0.420947353,-1.213182591,0.44724264,-0.511261933,-0.563592591,-0.313947909,-0.547761219,-0.056375742,0.128680175,0.235783627,-6.28E-11,-9.55E-12,0.076119853,6.83E-11,-0.490070598,-0.006745695,-0.436420657,-1.42E-10,-0.28563052,0.021021821,-0.214158519,0.309045348,-0.418494871,-0.474788755,0.184187961,-0.129041269,0.186285427
372,4.285,5,97.54,74.52208333,33.33333333,19.57142857,36,30.12307692,8241.941111,94.35,4013.919531,308.81,153.7733333,12.72666667,273.2492287,19.62473684,1379826.636,51.64,47.94579429,5714.118571,4575890,0,-0.347363388,-0.438479212,1.121919264,-0.103527828,-1.012094469,-0.795172112,-0.313075261,-0.572121161,-0.128048728,0.670640836,-1.42E-11,-1.586992478,-1.324741838,0.076117573,6.83E-11,-0.734028173,-0.22543852,0.855684014,-1.42E-10,-0.252559988,-0.203690264,-2.059516931,-0.727242043,-1.757599743,0.744475347,0.141873323,0.243900643,-0.113206707
376,4.44,5,91.84461538,56.68916667,34.73333333,7.5,4050.065155,25.10153846,7757.573333,100,4013.919531,1604.459821,984.1227083,422.56,273.2492287,18.00736842,2480045.994,10.4,47.94579429,1198.115714,7643905,0,-0.346760617,-0.438479212,0.688836572,-0.250020477,-0.927954603,-0.844215895,-2.38E-11,-0.581468231,-0.133277101,0.977872716,-1.42E-11,-6.28E-11,-9.55E-12,0.076128284,6.83E-11,-0.877755479,-0.182547002,-2.04627393,-1.42E-10,-0.281072071,-0.179244599,-1.800114992,-0.251880855,-0.333410978,-0.812224597,0.126369582,-1.177570619,0.015033867
380,3.45,5,91.56615385,269.82,32.2,5.5,5.855,30.10153846,78480.998,99.76666667,4013.919531,1074.5175,119.6066667,33.95333333,273.2492287,21.59421053,22954049.98,39.2875,47.94579429,38780.52143,60884593,0,-0.350610576,-0.438479212,0.667662081,1.50079242,-1.080207694,-0.852341492,-0.315426407,-0.572161253,0.63012724,0.965184674,-1.42E-11,-0.649106312,-1.379251439,0.076118128,6.83E-11,-0.559011063,0.615622108,-0.013531202,-1.42E-10,-0.043793065,0.244972357,-1.8478633,0.878971042,-1.508935055,0.389652881,0.294973724,-0.035611548,-0.101704335
384,73.57285714,8.75,60.11153846,103.9025,81.76666667,626.4857143,19387.6732,1244.396667,758.6422222,51.56666667,3144.96,1604.459821,984.1227083,99.62,1636.213333,63.25,4469476.2,34.8,54.73166667,21319.29429,19839750,0,-0.07791344,0.119589987,-1.724178052,0.137824452,1.89874423,1.670598402,1.196250051,1.68812241,-0.208825117,-1.655802336,-0.120446648,-6.28E-11,-9.55E-12,0.076119844,3.313946458,3.142727089,-0.104990031,-0.329305602,0.4472394,-0.154035678,-0.082069216,5.154560991,-0.794822635,0.729118179,1.582388788,0.229280183,-0.03901798,0.819074563
388,19.56571429,3.225,82.55230769,30.82875,41.63333333,87.71428571,220.9215,21.04307692,883.1222222,87.75,450.095,1604.459821,984.1227083,56.79,22.34,25.859,626867.296,49.45111111,62.66,1302.667143,2768941,0,-0.287939012,-0.702631965,-0.017759716,-0.462456896,-0.513265263,-0.518321407,-0.29865239,-0.589022634,-0.207481452,0.311750499,-0.493982405,-6.28E-11,-9.55E-12,0.076118725,-0.61006724,-0.180020913,-0.254792274,0.701657256,0.969775463,-0.280411979,-0.218087869,-1.374295247,-0.729144171,0.268401749,0.627356768,-0.181835309,-0.038068304,0.019663766
392,60.345,5,100.6088889,203.4920833,33.33333333,21.85714286,75,34.53846154,205278.45,100,4013.919531,4044.71,5786.356667,5810.922727,273.2492287,14.75263158,43261236.58,35.925,47.94579429,29239.15286,127249704,0,-0.129354566,-0.438479212,1.355280618,0.955926292,-1.012094469,-0.785885715,-0.310033473,-0.563902383,1.998807076,0.977872716,-1.42E-11,2.988970179,7.6614982,0.076269113,6.83E-11,-1.166987389,1.407287923,-0.250142103,-1.42E-10,-0.104033127,0.773763521,-2.284144752,4.149342338,6.031683827,-1.605758968,-0.000657168,-0.621252608,0.010435219
398,17.22142857,2.675,92.41230769,52.40291667,43.3,66.85714286,43.7,94.73846154,29126.53444,95.08333333,4013.919531,1604.459821,984.1227083,62.92666667,0.6,18.273,6468289.926,37.38888889,50.542,25308.93714,16271201,0,-0.297055583,-0.784482114,0.732004458,-0.285230877,-0.413098756,-0.603059778,-0.312474703,-0.451846366,0.097384207,0.71051754,-1.42E-11,-6.28E-11,-9.55E-12,0.076118885,-0.662926443,-0.854150151,-0.027067248,-0.147131822,0.171109242,-0.128846804,-0.11050309,-1.823565203,-0.127659064,-0.012165476,-0.164958562,-0.025326554,-0.322292185,-0.017577654
400,7.72,2.2,89.36384615,60.68541667,43.9,67.45714286,8.8,30.01461538,2502.78,97.18333333,410.41,1604.459821,984.1227083,98.5,4.88,18.26153846,2293632.76,34.2,47.94579429,560.49,7009444,0,-0.334005195,-0.855170879,0.50019642,-0.21719235,-0.377038813,-0.600622099,-0.315196713,-0.572323051,-0.189998506,0.82470992,-0.499483151,-6.28E-11,-9.55E-12,0.076119815,-0.652519939,-0.85516868,-0.189814231,-0.371526135,-1.42E-10,-0.285097763,-0.184299927,-1.808474412,-0.578620967,0.032344389,-0.408262441,-0.020779964,-0.454454731,0.008337221
404,36.60857143,12.9,76.76153846,118.7745833,70.4,435.7142857,47406.52852,924.905,1542.023333,48.76666667,3241.28,1604.459821,984.1227083,98.64,5.39,53.34285714,6762547.726,43.9,69.46833333,21316.44571,43178141,0,-0.22166193,0.737186566,-0.458095548,0.259994646,1.215608651,0.895532508,3.381568453,1.093422013,-0.200369127,-1.808058843,-0.107095714,-6.28E-11,-9.55E-12,0.076119818,-0.651279912,2.26232969,-0.01559575,0.311039143,1.418495206,-0.154053663,0.103888959,3.283947621,-0.110098472,0.19633428,2.268665912,-0.515510266,-0.38625538,0.51772075
408,93.60795213,17.55,75.2425,332.8257143,49.36666667,97.1,51.56666667,242.07125,10545.87714,90.21666667,4013.919531,1604.459821,984.1227083,45.19,273.2492287,33.2,796003.178,48.84285714,47.94579429,893.6971429,24734587,0,6.20E-12,1.429192371,-0.573604738,2.018367543,-0.04849267,-0.48018914,-0.311861146,-0.177601755,-0.103179531,0.445881231,-1.42E-11,-6.28E-11,-9.55E-12,0.076118422,6.83E-11,0.472336421,-0.248198594,0.658855912,-1.42E-10,-0.282994038,-0.043067601,0.2903468,0.75703114,-0.542185919,0.076000051,0.021490658,0.272831739,0.209971414
410,914.68,2.8,100.6144444,129.9525,35.3,31.28571429,30.4,71.95625,59160.622,97.55,4013.919531,640.4875,465.2866667,3190.75,273.2492287,18.97421053,17337888.48,44.05,47.94579429,3626.362857,49002683,0,3.193024431,-0.765879808,1.355703063,0.351818247,-0.89389799,-0.747579328,-0.313512031,-0.494253075,0.421578814,0.844648272,-1.42E-11,-1.180733248,-0.827752549,0.076200633,6.83E-11,-0.791837138,0.396678777,0.321594276,-1.42E-10,-0.265741172,0.15029838,-1.921464766,0.153399919,-1.361523196,-0.359596811,1.961903304,2.708633907,-0.05296416
414,0.33,1.9,90.55384615,29.48791667,38.86666667,22.71428571,5.6,39.99230769,10409.51889,99.5,4013.919531,1604.459821,984.1227083,99.19,273.2492287,27.52421053,1618862.264,39.36,47.94579429,925.2328571,3250496,0,-0.362743782,-0.899816415,0.5906852,-0.473471484,-0.679541665,-0.782403316,-0.315446296,-0.553750618,-0.104651412,0.950684054,-1.42E-11,-6.28E-11,-9.55E-12,0.076119833,6.83E-11,-0.032042123,-0.216119832,-0.008429554,-1.42E-10,-0.282794935,-0.214250882,-1.729079838,-0.471765318,0.037863401,-0.036396164,-0.008560307,-0.274097743,-0.002782998
417,20.42428571,2.5,92.18153846,56.73625,48.26666667,92.84285714,77.09411765,88.625,764.9722222,91.81666667,4013.919531,1604.459821,984.1227083,210.28,3.03,25.329,1601341.926,38.64444444,23.842,3965.98,5474213,0,-0.284600158,-0.810525344,0.714456537,-0.2496337,-0.114602564,-0.497485054,-0.309870144,-0.463225936,-0.208756789,0.532884949,-1.42E-11,-6.28E-11,-9.55E-12,0.076122736,-0.657018078,-0.227119318,-0.216802854,-0.058781449,-1.588619102,-0.263596977,-0.196532508,-1.240470161,-0.421625715,-0.149779636,-1.266445961,-0.061812747,-0.218545124,0.117438136
418,664.8871429,14.025,82.12076923,60.35291667,69.06666667,492.7714286,35.54396154,332.105,171.10375,75.35,422.17,1604.459821,984.1227083,101.6322727,4.92,37.27368421,1107887.32,32.25555556,39.412,11016.76,6645827,1,2.221617966,0.904607325,-0.050574328,-0.219923749,1.135475445,1.127344188,-0.31311083,-0.010013325,-0.215167137,-0.362528317,-0.497853095,-6.28E-11,-9.55E-12,0.076119897,-0.652422682,0.834344018,-0.236039942,-0.508351935,-0.562440438,-0.219081411,-0.187197194,1.545029076,-0.549001428,-0.082439457,-1.628247382,0.776390483,1.334270536,0.497392726
422,567.86,3.533333333,87.14384615,55.45666667,31.96666667,43.71428571,9.2,35.82307692,2299.536667,89.85,965.01,1604.459821,984.1227083,97.07,16.17,23.60555556,1070636.096,40.52,37.49666667,79.51645413,4647079,0,1.844294151,-0.656746276,0.33138542,-0.260145136,-1.094231005,-0.697084546,-0.315165516,-0.561511206,-0.19219236,0.425942879,-0.422609938,-6.28E-11,-9.55E-12,0.076119777,-0.625069139,-0.38027306,-0.237492163,0.073196809,-0.688675133,-0.288134421,-0.203123036,-1.510769162,-0.544576074,-0.064399214,-1.151195808,0.986699772,1.352854356,0.08151095
426,35.81571429,8.275,68.05846154,57.63375,87.66666667,541.5571429,7978.5768,395.8461538,252.5011111,58.1,168.145,1604.459821,984.1227083,84.48545455,2.77,34.20684211,437723.664,48.08888889,60.00166667,47.58285714,2051545,1,-0.224745231,0.048901221,-1.119886144,-0.242260977,2.253333665,1.32555072,0.306402553,0.108634181,-0.214288516,-1.300537154,-0.533063549,-6.28E-11,-9.55E-12,0.076119449,-0.657650248,0.561809359,-0.262165947,0.60580101,0.794571548,-0.288336036,-0.223804015,2.256365135,-0.909074603,0.475060815,0.546598034,-0.466574365,-0.092868274,0.497708857
428,5.612,5,91.34461538,48.56791667,37.26666667,45.71428571,20.1,52.71538462,1284.431667,92.91666667,4013.919531,1604.459821,984.1227083,-2912378.87,273.2492287,17.88894737,584443.796,39.65714286,39.244,5450.01,2060428,0,-0.342202887,-0.438479212,0.650816076,-0.316734378,-0.775701512,-0.688958948,-0.314315375,-0.530067938,-0.203149629,0.592700005,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,6.83E-11,-0.888278955,-0.256446134,0.012479662,-0.573512886,-0.254227455,-0.223733236,-1.661538616,-0.366590578,-0.119647273,-0.423152995,-0.015045592,-0.236929717,0.019940551
430,52.04,12.725,49.42384615,33.05708333,66.23333333,879.7285714,1801.247778,1753.896111,129.51125,46.26666667,745.035,1604.459821,984.1227083,99.9415,1122.34,36.9625,647075.396,44.2,48.81166667,801.3328571,4190435,1,-0.16165145,0.711143336,-2.536880769,-0.444151733,0.965192383,2.699473128,-0.175395531,2.636502456,-0.215616096,-1.944002152,-0.453100715,-6.28E-11,-9.55E-12,0.076119852,2.064501439,0.80669066,-0.254004471,0.332149409,0.057067422,-0.283577186,-0.206761534,4.886395828,-1.157588598,0.777599884,0.646359562,0.01146677,-0.004087006,0.841747016
434,1.1,3.8,75.18,109.3835,41.63333333,31.2,5.5,45.99230769,4442.718889,83.45,4013.919531,1604.459821,984.1227083,99.86,273.2492287,30.11333333,2156438.034,25.425,47.94579429,2132.634286,6154623,0,-0.359749369,-0.617061355,-0.5783573,0.182849404,-0.513265263,-0.747927568,-0.315454096,-0.542582244,-0.169058376,0.077928006,-1.42E-11,-6.28E-11,-9.55E-12,0.07611985,6.83E-11,0.198040053,-0.195162701,-0.989001425,-1.42E-10,-0.275171926,-0.191111063,-0.615066127,-0.301383446,-0.135977887,-0.493930507,-0.046704697,-0.701989499,0.155875413
438,93.60795213,5,91.95714286,17.02541667,50.17353434,215.2917163,4050.065155,337.4844715,41.96857143,82.01690252,4013.919531,1604.459821,984.1227083,-2912378.87,273.2492287,27.88478166,11409.582,1.8,47.94579429,33.79714286,36656,0,6.20E-12,-0.438479212,0.697393273,-0.575847595,7.45E-11,9.66E-11,-2.38E-11,-5.66E-11,-0.216561051,2.09E-10,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,6.83E-11,-2.28E-11,-0.278785594,-2.651434898,-1.42E-10,-0.288423073,-0.239858467,-0.208207828,-0.659208515,-0.164613875,-1.191696646,0.06281184,-1.112099201,0.251443735
440,6.212,5,90.03615385,65.5225,33.96666667,29.42857143,30.8,62.63846154,2343.171667,93.18333333,4013.919531,1604.459821,984.1227083,-2912378.87,273.2492287,16.68894737,1002083.134,40.41428571,45.704,3406.971429,3027621,0,-0.339869578,-0.438479212,0.551319364,-0.177457002,-0.974031196,-0.755124526,-0.313480833,-0.511597166,-0.191721354,0.607200625,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,6.83E-11,-0.994916852,-0.240164667,0.065757953,-0.147750897,-0.267126314,-0.21602673,-1.794592776,-0.300331982,-0.114654005,-0.119891664,0.002230854,-0.225860945,-0.013989111
442,0.99,5,90.205,32.12833333,32.86666667,24.14285714,4050.065155,24.56384615,2187.105,98.93333333,4013.919531,147.695,111.9566667,18.52,273.2492287,15.90789474,212618.534,6.4,47.94579429,267.3171429,523744,0,-0.360177142,-0.438479212,0.564158593,-0.451781166,-1.040141091,-0.776599318,-2.38E-11,-0.582469089,-0.193405972,0.919870237,-1.42E-11,-1.784336149,-1.391456271,0.076117724,6.83E-11,-1.064325027,-0.270941561,-2.327744147,-1.42E-10,-0.286948729,-0.235977394,-1.774395425,-0.98058011,-2.20142831,-0.503736841,0.235988654,-1.181659127,-0.015836518
446,7.7,7.946403509,94.49777778,12.8075,50.17353434,215.2917163,4050.065155,77.37307692,389.4133333,82.01690252,4013.919531,1604.459821,984.1227083,61.29,273.2492287,17.49263158,402091.81,2.9,47.94579429,0,556783,0,-0.334082972,2.80E-11,0.89058567,-0.610496654,7.45E-11,9.66E-11,-2.38E-11,-0.484170217,-0.212810655,2.09E-10,-1.42E-11,-6.28E-11,-9.55E-12,0.076118842,6.83E-11,-0.923497524,-0.263555037,-2.574030588,-1.42E-10,-0.288636454,-0.235714142,-0.640883652,-0.506348444,-0.295970527,-1.156805404,-0.014697904,-1.425314019,0.187994719
450,220.0971429,22.6,58.73461538,112.5541667,52.86666667,491,712.7941667,638.0205556,323.39625,34.51666667,3174.85,1604.459821,984.1227083,92.95,1030.846667,38.21210526,1851613.992,41.7,6.572,11051.54857,22293914,1,0.491897243,2.180725558,-1.828880648,0.208895584,0.161856995,1.120147231,-0.260288995,0.559416558,-0.213523258,-2.582935708,-0.116303589,-6.28E-11,-9.55E-12,0.07611967,1.842042163,0.917736724,-0.207046119,0.156230523,-2.726840395,-0.218861771,-0.062514661,3.944346205,-0.114844529,-0.24308256,-1.633891696,0.225664668,0.416987233,0.791937895
454,47.83571429,11.175,70.70692308,85.17375,66.7,627.8285714,31135.61133,1611.920556,169.26125,67.18333333,937.135,1604.459821,984.1227083,131.5231818,824.8366667,36.18307692,1039359.54,51.01111111,60.06666667,5715.088571,15906483,1,-0.178001278,0.480474735,-0.918494503,-0.01602723,0.993239005,1.67605416,2.112525362,2.372229776,-0.215187026,-0.806609796,-0.426473697,-6.28E-11,-9.55E-12,0.076120678,1.341144078,0.737427295,-0.238711464,0.811430641,0.798855531,-0.252553864,-0.11340913,3.42158958,-0.754592493,0.65445139,2.204844444,0.073192401,0.069736821,0.562845508
458,1.827142857,5.325,90.92384615,96.23666667,36.9,47.11428571,1893.398,125.828125,25149.47222,96.53333333,4013.919531,1604.459821,984.1227083,88.12,1.07,25.0165,9867806.184,35.06,56.576,18958.49429,29239927,0,-0.356921621,-0.390113214,0.618820367,0.074851677,-0.797738144,-0.68327103,-0.168208314,-0.393976201,0.054454915,0.78936466,-1.42E-11,-6.28E-11,-9.55E-12,0.076119544,-0.661783673,-0.254889603,0.105461244,-0.311010038,0.568794667,-0.168940746,-0.007169462,-1.655109853,0.152509493,-0.174073129,0.084295229,-0.108152642,-0.458560683,-0.018427093
462,5.685,6.65,96.18636364,35.65916667,39.1,138,6.257263636,49.2,137.4488889,98.28333333,4013.919531,1604.459821,984.1227083,53.35772727,2.45,28.28421053,137508.152,32.01111111,21.46,261.3042857,338442,0,-0.341919001,-0.192928764,1.018987413,-0.422776313,-0.665518354,-0.314020677,-0.315395033,-0.53661146,-0.215530415,0.884524976,-1.42E-11,-6.28E-11,-9.55E-12,0.076118635,-0.658428305,0.035495212,-0.273869703,-0.525552893,-1.745610597,-0.286986692,-0.237453864,-1.366258113,-0.363376222,-0.336686871,-1.615586281,-0.146068233,-0.511471427,0.114014696
466,71.33142857,8.975,55.3,64.84708333,90.76666667,693.1285714,4013.01375,1237.72,171.29875,52.65,1765.565,1604.459821,984.1227083,153.7827273,780.6466667,37.86647059,4731143.802,34.16666667,44.996,30085.24857,14853572,1,-0.086630015,0.153074138,-2.090052206,-0.18300537,2.439643369,1.941354909,-0.002889808,1.675694491,-0.215165032,-1.596893569,-0.311644855,-6.28E-11,-9.55E-12,0.07612126,1.23369936,0.887021929,-0.094789046,-0.37387172,-0.194413357,-0.098691246,-0.121798629,4.298562955,-0.897020231,0.591827488,0.009942313,-0.029356118,-0.19348173,0.788809012
470,0.63,5,86.17461538,32.98583333,36.8,22.57142857,25.5,31.43615385,461.22,100,4013.919531,1604.459821,984.1227083,-2912378.87,273.2492287,17.70157895,155365.74,53.92,47.94579429,105.6485714,427764,0,-0.361577128,-0.438479212,0.257684151,-0.444737033,-0.803748134,-0.782983716,-0.313894204,-0.569677005,-0.212035558,0.977872716,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,6.83E-11,-0.904929434,-0.273173534,1.016122038,-1.42E-10,-0.287969435,-0.236742154,-1.878652892,-0.419504236,0.0209586,0.363954518,-0.068865016,0.119558278,-0.04384052
474,93.60795213,7.946403509,89.02666667,17.60666667,50.17353434,215.2917163,4050.065155,337.4844715,833.7833333,93.03333333,4013.919531,1604.459821,984.1227083,96.6,273.2492287,25.6625,93511.824,20.4,47.94579429,230.1457143,0,0,6.20E-12,2.80E-11,0.474556959,-0.571072781,7.45E-11,9.66E-11,-2.38E-11,-5.66E-11,-0.208014027,0.599044026,-1.42E-11,-6.28E-11,-9.55E-12,0.076119765,6.83E-11,-0.197482869,-0.275584878,-1.342598386,-1.42E-10,-0.287183414,-0.240150539,-0.400249892,-0.528180551,-0.136268363,-0.651280114,0.085956509,-0.647600074,0.196824763
478,45.13,5.65,61.23076923,54.7025,79.06666667,397.1428571,21.2825,1396.149444,300.17375,47.45,983.165,1604.459821,984.1227083,98.9115,520.48,18.8,760973.636,24.36666667,14.354,5658.675714,3796141,1,-0.18852339,-0.341747217,-1.639070635,-0.266340414,1.736474488,0.738824561,-0.314223146,1.970594368,-0.213773927,-1.879655653,-0.42009347,-6.28E-11,-9.55E-12,0.076119826,0.601123343,-0.807318342,-0.249564204,-1.063473753,-2.213948785,-0.25291003,-0.209903233,3.025145197,-1.038230834,0.333021431,-1.764757829,0.112482323,-0.504059306,0.713853489
480,7.7225,2.55,90.92076923,34.10041667,41.93333333,63.28571429,265.411,31.43076923,449.2266667,96.53333333,4013.919531,1604.459821,984.1227083,82.46666667,1.15,23.65842105,404880.694,23.42857143,52.456,48.39912942,1239557,0,-0.333995473,-0.803084421,0.618586395,-0.435581028,-0.495235292,-0.617569773,-0.29518245,-0.569687028,-0.212165017,0.78936466,-1.42E-11,-6.28E-11,-9.55E-12,0.076119396,-0.661589159,-0.375575172,-0.263446314,-1.129485221,0.297256061,-0.288330883,-0.230273861,-1.699093372,-0.512141762,-0.130536817,-0.545789921,-0.090742395,-0.794287259,0.02461343
484,25.24285714,3.5,91.14384615,216.9966667,38.66666667,65.97142857,1742.07397,32.78,51980.10778,88.85,5431.56,1604.459821,984.1227083,2931.173333,5.45,21.0195,24657356.39,46.03333333,70.474,99194.25571,120847477,0,-0.265861466,-0.661706891,0.635549385,1.066862839,-0.691561646,-0.606658257,-0.180010766,-0.567175576,0.34407075,0.371565555,0.196499419,-6.28E-11,-9.55E-12,0.076193849,-0.651134027,-0.610082665,0.682024682,0.461156592,1.48477611,0.337633044,0.722751159,-1.73289981,1.287681463,-0.165179772,1.1405225,0.038490317,0.029810722,-0.108937272
492,93.60795213,5,78.7,16.86363636,35.23333333,215.2917163,4050.065155,23.16166667,18.086,100,4013.919531,1604.459821,984.1227083,-2912378.87,273.2492287,12.36666667,16919.762,39.47979319,47.94579429,172.4814286,37579,0,6.20E-12,-0.438479212,-0.310693011,-0.577176577,-0.897904651,9.66E-11,-2.38E-11,-0.5850791,-0.216818845,0.977872716,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,6.83E-11,-1.379015955,-0.278570783,-3.01E-10,-1.42E-10,-0.287547481,-0.239851113,-1.389526609,-0.520005037,-0.024556097,-0.057355554,0.149186956,-0.13532255,0.041783059
496,206.376,6.275,87.93384615,35.5725,51.73333333,95.44285714,27.70436957,132.2461538,2149.258889,59.78333333,459.125,1604.459821,984.1227083,176.2866667,4.48,25.88842105,651141.996,40.2,21.45,76984.05714,2796484,0,0.438537803,-0.248735684,0.391457803,-0.423488257,0.09374377,-0.486921778,-0.313722275,-0.382029711,-0.193814492,-1.209001992,-0.492730755,-6.28E-11,-9.55E-12,0.076121848,-0.65349251,-0.177406414,-0.253845937,0.050679192,-1.746269671,0.197407485,-0.217868409,-0.135818184,-0.580244082,0.09817005,-1.524070959,0.164213332,0.360973942,0.280749569
